Image,TP0,FP0,FN0,TN0,IOU0,TPw0,FPw0,FNw0,FWB0,TP1,FP1,FN1,TN1,IOU1,TPw1,FPw1,FNw1,FWB1,TP2,FP2,FN2,TN2,IOU2,TPw2,FPw2,FNw2,FWB2
027144.png,229585.0,91.0,36.0,688.0,0.9994471338023264,-1.0,-1.0,-1.0,-1.0,673.0,51.0,85.0,229591.0,0.8318912237330037,-1.0,-1.0,-1.0,-1.0,0.0,0.0,21.0,230379.0,0.0,-1.0,-1.0,-1.0,-1.0
027145.png,229154.0,119.0,49.0,1078.0,0.9992674056566749,-1.0,-1.0,-1.0,-1.0,698.0,56.0,144.0,229502.0,0.77728285077951,-1.0,-1.0,-1.0,-1.0,348.0,25.0,7.0,230020.0,0.9157894736842105,-1.0,-1.0,-1.0,-1.0
027146.png,228751.0,147.0,29.0,1473.0,0.9992311959707679,-1.0,-1.0,-1.0,-1.0,1207.0,39.0,173.0,228981.0,0.8505990133897111,-1.0,-1.0,-1.0,-1.0,229.0,27.0,11.0,230133.0,0.8576779026217228,-1.0,-1.0,-1.0,-1.0
027147.png,229368.0,56.0,57.0,919.0,0.9995075845059068,-1.0,-1.0,-1.0,-1.0,323.0,62.0,94.0,229921.0,0.6743215031315241,-1.0,-1.0,-1.0,-1.0,553.0,38.0,5.0,229804.0,0.9278523489932886,-1.0,-1.0,-1.0,-1.0
027148.png,229191.0,61.0,49.0,1099.0,0.999520281202437,-1.0,-1.0,-1.0,-1.0,577.0,52.0,92.0,229679.0,0.8002773925104022,-1.0,-1.0,-1.0,-1.0,488.0,31.0,3.0,229878.0,0.9348659003831418,-1.0,-1.0,-1.0,-1.0
027149.png,228154.0,94.0,87.0,2065.0,0.9992073050561675,-1.0,-1.0,-1.0,-1.0,811.0,142.0,171.0,229276.0,0.7215302491103203,-1.0,-1.0,-1.0,-1.0,1122.0,77.0,55.0,229146.0,0.8947368421052632,-1.0,-1.0,-1.0,-1.0
027150.png,228239.0,40.0,77.0,2044.0,0.9994876421026818,-1.0,-1.0,-1.0,-1.0,1037.0,77.0,108.0,229178.0,0.8486088379705401,-1.0,-1.0,-1.0,-1.0,939.0,68.0,0.0,229393.0,0.9324726911618669,-1.0,-1.0,-1.0,-1.0
027406.png,229190.0,89.0,29.0,1092.0,0.999485408271844,-1.0,-1.0,-1.0,-1.0,752.0,36.0,111.0,229501.0,0.8364849833147943,-1.0,-1.0,-1.0,-1.0,309.0,24.0,9.0,230058.0,0.9035087719298246,-1.0,-1.0,-1.0,-1.0
027407.png,229992.0,35.0,24.0,349.0,0.999743535129167,-1.0,-1.0,-1.0,-1.0,215.0,25.0,50.0,230110.0,0.7413793103448276,-1.0,-1.0,-1.0,-1.0,116.0,17.0,3.0,230264.0,0.8529411764705882,-1.0,-1.0,-1.0,-1.0
027408.png,229624.0,92.0,17.0,667.0,0.9995255361658969,-1.0,-1.0,-1.0,-1.0,667.0,17.0,92.0,229624.0,0.8595360824742269,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027409.png,229813.0,43.0,53.0,491.0,0.9995824434885107,-1.0,-1.0,-1.0,-1.0,491.0,53.0,43.0,229813.0,0.8364565587734242,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027410.png,229609.0,78.0,20.0,693.0,0.9995733695533876,-1.0,-1.0,-1.0,-1.0,356.0,20.0,111.0,229913.0,0.731006160164271,-1.0,-1.0,-1.0,-1.0,300.0,37.0,4.0,230059.0,0.8797653958944281,-1.0,-1.0,-1.0,-1.0
027411.png,230009.0,81.0,13.0,297.0,0.9995914872904743,-1.0,-1.0,-1.0,-1.0,237.0,54.0,73.0,230036.0,0.6510989010989011,-1.0,-1.0,-1.0,-1.0,17.0,2.0,51.0,230330.0,0.24285714285714285,-1.0,-1.0,-1.0,-1.0
027412.png,229557.0,182.0,6.0,655.0,0.9991817014516093,-1.0,-1.0,-1.0,-1.0,488.0,7.0,177.0,229728.0,0.7261904761904762,-1.0,-1.0,-1.0,-1.0,158.0,8.0,14.0,230220.0,0.8777777777777778,-1.0,-1.0,-1.0,-1.0
027413.png,229915.0,108.0,21.0,356.0,0.9994392377110466,-1.0,-1.0,-1.0,-1.0,261.0,27.0,111.0,230001.0,0.6541353383458647,-1.0,-1.0,-1.0,-1.0,76.0,13.0,16.0,230295.0,0.7238095238095238,-1.0,-1.0,-1.0,-1.0
027414.png,229961.0,80.0,59.0,300.0,0.9993959148196436,-1.0,-1.0,-1.0,-1.0,300.0,59.0,80.0,229961.0,0.683371298405467,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027415.png,229308.0,139.0,26.0,927.0,0.9992809611588291,-1.0,-1.0,-1.0,-1.0,681.0,30.0,122.0,229567.0,0.8175270108043218,-1.0,-1.0,-1.0,-1.0,233.0,9.0,30.0,230128.0,0.8566176470588235,-1.0,-1.0,-1.0,-1.0
027416.png,229767.0,78.0,34.0,521.0,0.9995127871619417,-1.0,-1.0,-1.0,-1.0,521.0,34.0,78.0,229767.0,0.8230647709320695,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027417.png,230067.0,73.0,12.0,248.0,0.9996306788557128,-1.0,-1.0,-1.0,-1.0,248.0,12.0,73.0,230067.0,0.7447447447447447,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027418.png,229912.0,101.0,6.0,381.0,0.999534821036523,-1.0,-1.0,-1.0,-1.0,381.0,6.0,100.0,229913.0,0.7823408624229979,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,230399.0,0.0,-1.0,-1.0,-1.0,-1.0
027419.png,230177.0,62.0,0.0,161.0,0.999730714605258,-1.0,-1.0,-1.0,-1.0,133.0,27.0,54.0,230186.0,0.6214953271028038,-1.0,-1.0,-1.0,-1.0,1.0,0.0,35.0,230364.0,0.027777777777777776,-1.0,-1.0,-1.0,-1.0
027420.png,229425.0,168.0,7.0,800.0,0.9992378048780488,-1.0,-1.0,-1.0,-1.0,497.0,7.0,176.0,229720.0,0.7308823529411764,-1.0,-1.0,-1.0,-1.0,282.0,21.0,13.0,230084.0,0.8924050632911392,-1.0,-1.0,-1.0,-1.0
027466.png,229393.0,93.0,60.0,854.0,0.9993334669303756,-1.0,-1.0,-1.0,-1.0,854.0,60.0,93.0,229393.0,0.8480635551142006,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027467.png,229681.0,121.0,73.0,525.0,0.9991560630777596,-1.0,-1.0,-1.0,-1.0,525.0,73.0,121.0,229681.0,0.7301808066759388,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027468.png,229744.0,71.0,34.0,551.0,0.9995431783475238,-1.0,-1.0,-1.0,-1.0,551.0,34.0,71.0,229744.0,0.8399390243902439,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027469.png,229265.0,86.0,85.0,964.0,0.999254694119493,-1.0,-1.0,-1.0,-1.0,402.0,64.0,152.0,229782.0,0.6504854368932039,-1.0,-1.0,-1.0,-1.0,486.0,97.0,10.0,229807.0,0.8195615514333895,-1.0,-1.0,-1.0,-1.0
027470.png,229638.0,63.0,42.0,657.0,0.999542967576814,-1.0,-1.0,-1.0,-1.0,657.0,42.0,63.0,229638.0,0.8622047244094488,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027471.png,229533.0,48.0,35.0,784.0,0.9996385269319211,-1.0,-1.0,-1.0,-1.0,367.0,35.0,87.0,229911.0,0.7505112474437627,-1.0,-1.0,-1.0,-1.0,369.0,48.0,9.0,229974.0,0.8661971830985915,-1.0,-1.0,-1.0,-1.0
027472.png,227472.0,71.0,28.0,2829.0,0.9995649709321487,-1.0,-1.0,-1.0,-1.0,1093.0,43.0,129.0,229135.0,0.8640316205533597,-1.0,-1.0,-1.0,-1.0,1658.0,63.0,20.0,228659.0,0.9523262492820218,-1.0,-1.0,-1.0,-1.0
027473.png,229601.0,74.0,93.0,632.0,0.9992731799032067,-1.0,-1.0,-1.0,-1.0,577.0,148.0,63.0,229612.0,0.7322335025380711,-1.0,-1.0,-1.0,-1.0,0.0,0.0,66.0,230334.0,0.0,-1.0,-1.0,-1.0,-1.0
027474.png,229628.0,73.0,15.0,684.0,0.9996169182817044,-1.0,-1.0,-1.0,-1.0,519.0,26.0,99.0,229756.0,0.8059006211180124,-1.0,-1.0,-1.0,-1.0,116.0,38.0,23.0,230223.0,0.655367231638418,-1.0,-1.0,-1.0,-1.0
027475.png,228963.0,137.0,92.0,1208.0,0.999000837725575,-1.0,-1.0,-1.0,-1.0,353.0,125.0,180.0,229742.0,0.5364741641337386,-1.0,-1.0,-1.0,-1.0,776.0,46.0,36.0,229542.0,0.9044289044289044,-1.0,-1.0,-1.0,-1.0
027476.png,229473.0,31.0,39.0,857.0,0.9996950462440588,-1.0,-1.0,-1.0,-1.0,388.0,54.0,57.0,229901.0,0.7775551102204409,-1.0,-1.0,-1.0,-1.0,426.0,28.0,17.0,229929.0,0.9044585987261147,-1.0,-1.0,-1.0,-1.0
027477.png,229611.0,167.0,38.0,584.0,0.9991079820378042,-1.0,-1.0,-1.0,-1.0,216.0,50.0,216.0,229918.0,0.44813278008298757,-1.0,-1.0,-1.0,-1.0,297.0,59.0,22.0,230022.0,0.7857142857142857,-1.0,-1.0,-1.0,-1.0
027478.png,228823.0,32.0,31.0,1514.0,0.9997247538075723,-1.0,-1.0,-1.0,-1.0,513.0,45.0,57.0,229785.0,0.8341463414634146,-1.0,-1.0,-1.0,-1.0,962.0,25.0,14.0,229399.0,0.961038961038961,-1.0,-1.0,-1.0,-1.0
027479.png,228468.0,155.0,89.0,1688.0,0.9989331561089929,-1.0,-1.0,-1.0,-1.0,618.0,103.0,185.0,229494.0,0.6821192052980133,-1.0,-1.0,-1.0,-1.0,1020.0,36.0,20.0,229324.0,0.9479553903345725,-1.0,-1.0,-1.0,-1.0
027480.png,229203.0,134.0,55.0,1008.0,0.9991760828625236,-1.0,-1.0,-1.0,-1.0,1008.0,55.0,134.0,229203.0,0.8421052631578947,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027526.png,228639.0,58.0,39.0,1664.0,0.9995759303301622,-1.0,-1.0,-1.0,-1.0,858.0,44.0,102.0,229396.0,0.8545816733067729,-1.0,-1.0,-1.0,-1.0,753.0,48.0,9.0,229590.0,0.9296296296296296,-1.0,-1.0,-1.0,-1.0
027527.png,228595.0,106.0,35.0,1664.0,0.9993835688304421,-1.0,-1.0,-1.0,-1.0,475.0,73.0,150.0,229702.0,0.6805157593123209,-1.0,-1.0,-1.0,-1.0,1104.0,47.0,41.0,229208.0,0.9261744966442953,-1.0,-1.0,-1.0,-1.0
027528.png,229241.0,100.0,102.0,957.0,0.9991196070483737,-1.0,-1.0,-1.0,-1.0,957.0,102.0,100.0,229241.0,0.825711820534944,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027529.png,228641.0,41.0,101.0,1617.0,0.9993793245127479,-1.0,-1.0,-1.0,-1.0,1617.0,101.0,41.0,228641.0,0.9192723138146675,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027530.png,228289.0,37.0,40.0,2034.0,0.9996628219612377,-1.0,-1.0,-1.0,-1.0,1341.0,51.0,79.0,228929.0,0.91162474507138,-1.0,-1.0,-1.0,-1.0,633.0,49.0,18.0,229700.0,0.9042857142857142,-1.0,-1.0,-1.0,-1.0
027531.png,228583.0,140.0,80.0,1597.0,0.999038474145881,-1.0,-1.0,-1.0,-1.0,1597.0,80.0,140.0,228583.0,0.8789212988442487,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027532.png,228187.0,89.0,34.0,2090.0,0.9994612588147694,-1.0,-1.0,-1.0,-1.0,912.0,70.0,110.0,229308.0,0.8351648351648352,-1.0,-1.0,-1.0,-1.0,1116.0,26.0,41.0,229217.0,0.9433643279797126,-1.0,-1.0,-1.0,-1.0
027533.png,227492.0,75.0,76.0,2757.0,0.9993366806798364,-1.0,-1.0,-1.0,-1.0,2007.0,82.0,156.0,228155.0,0.8939866369710467,-1.0,-1.0,-1.0,-1.0,652.0,92.0,17.0,229639.0,0.8567674113009198,-1.0,-1.0,-1.0,-1.0
027534.png,227351.0,104.0,86.0,2859.0,0.9991649856509376,-1.0,-1.0,-1.0,-1.0,2859.0,86.0,104.0,227351.0,0.9376844867169564,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027535.png,229176.0,222.0,148.0,854.0,0.9983881226420848,-1.0,-1.0,-1.0,-1.0,854.0,148.0,222.0,229176.0,0.6977124183006536,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027536.png,229599.0,171.0,155.0,475.0,0.9985821463520713,-1.0,-1.0,-1.0,-1.0,475.0,155.0,171.0,229599.0,0.5930087390761548,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027537.png,228259.0,63.0,22.0,2056.0,0.9996277546158427,-1.0,-1.0,-1.0,-1.0,995.0,57.0,106.0,229242.0,0.8592400690846287,-1.0,-1.0,-1.0,-1.0,977.0,49.0,41.0,229333.0,0.915651358950328,-1.0,-1.0,-1.0,-1.0
027538.png,229428.0,126.0,55.0,791.0,0.9992117033739967,-1.0,-1.0,-1.0,-1.0,300.0,117.0,142.0,229841.0,0.5366726296958855,-1.0,-1.0,-1.0,-1.0,411.0,18.0,64.0,229907.0,0.8336713995943205,-1.0,-1.0,-1.0,-1.0
027539.png,227069.0,83.0,34.0,3214.0,0.9994850034773269,-1.0,-1.0,-1.0,-1.0,1177.0,42.0,115.0,229066.0,0.8823088455772113,-1.0,-1.0,-1.0,-1.0,1990.0,39.0,15.0,228356.0,0.9735812133072407,-1.0,-1.0,-1.0,-1.0
027540.png,229634.0,67.0,99.0,600.0,0.999277632724108,-1.0,-1.0,-1.0,-1.0,589.0,110.0,54.0,229647.0,0.7822045152722443,-1.0,-1.0,-1.0,-1.0,0.0,0.0,24.0,230376.0,0.0,-1.0,-1.0,-1.0,-1.0
027586.png,228536.0,122.0,78.0,1664.0,0.9991256295467263,-1.0,-1.0,-1.0,-1.0,600.0,103.0,171.0,229526.0,0.6864988558352403,-1.0,-1.0,-1.0,-1.0,985.0,54.0,30.0,229331.0,0.921421889616464,-1.0,-1.0,-1.0,-1.0
027587.png,229510.0,57.0,69.0,764.0,0.9994513055444268,-1.0,-1.0,-1.0,-1.0,192.0,74.0,120.0,230014.0,0.49740932642487046,-1.0,-1.0,-1.0,-1.0,502.0,65.0,7.0,229826.0,0.8745644599303136,-1.0,-1.0,-1.0,-1.0
027588.png,229416.0,72.0,45.0,867.0,0.9994902693730313,-1.0,-1.0,-1.0,-1.0,553.0,43.0,108.0,229696.0,0.7855113636363636,-1.0,-1.0,-1.0,-1.0,276.0,40.0,2.0,230082.0,0.8679245283018868,-1.0,-1.0,-1.0,-1.0
027589.png,229114.0,50.0,69.0,1167.0,0.9994808775350844,-1.0,-1.0,-1.0,-1.0,445.0,72.0,87.0,229796.0,0.7367549668874173,-1.0,-1.0,-1.0,-1.0,679.0,40.0,6.0,229675.0,0.9365517241379311,-1.0,-1.0,-1.0,-1.0
027590.png,229611.0,102.0,117.0,570.0,0.9990471217856677,-1.0,-1.0,-1.0,-1.0,570.0,117.0,102.0,229611.0,0.7224334600760456,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027591.png,229289.0,42.0,43.0,1026.0,0.9996294261773349,-1.0,-1.0,-1.0,-1.0,1018.0,51.0,42.0,229289.0,0.9162916291629163,-1.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,230392.0,0.0,-1.0,-1.0,-1.0,-1.0
027592.png,229372.0,115.0,140.0,773.0,0.9988895034120552,-1.0,-1.0,-1.0,-1.0,773.0,140.0,115.0,229372.0,0.7519455252918288,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027593.png,229601.0,89.0,76.0,634.0,0.9992818780846601,-1.0,-1.0,-1.0,-1.0,634.0,76.0,89.0,229601.0,0.7934918648310388,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027594.png,229093.0,89.0,36.0,1182.0,0.999454667609001,-1.0,-1.0,-1.0,-1.0,1182.0,36.0,89.0,229093.0,0.9043611323641928,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027595.png,228920.0,113.0,59.0,1308.0,0.9992492099243971,-1.0,-1.0,-1.0,-1.0,576.0,73.0,161.0,229590.0,0.7111111111111111,-1.0,-1.0,-1.0,-1.0,664.0,54.0,20.0,229662.0,0.8997289972899729,-1.0,-1.0,-1.0,-1.0
027596.png,228542.0,48.0,39.0,1771.0,0.9996194708457807,-1.0,-1.0,-1.0,-1.0,784.0,51.0,103.0,229462.0,0.835820895522388,-1.0,-1.0,-1.0,-1.0,916.0,59.0,16.0,229409.0,0.9243188698284561,-1.0,-1.0,-1.0,-1.0
027597.png,227832.0,67.0,26.0,2475.0,0.9995919710431063,-1.0,-1.0,-1.0,-1.0,1015.0,50.0,113.0,229222.0,0.8616298811544991,-1.0,-1.0,-1.0,-1.0,1387.0,49.0,27.0,228937.0,0.948051948051948,-1.0,-1.0,-1.0,-1.0
027598.png,229586.0,89.0,76.0,649.0,0.9992818311998642,-1.0,-1.0,-1.0,-1.0,108.0,35.0,202.0,230055.0,0.3130434782608696,-1.0,-1.0,-1.0,-1.0,426.0,156.0,2.0,229816.0,0.7294520547945206,-1.0,-1.0,-1.0,-1.0
027599.png,228178.0,139.0,60.0,2023.0,0.9991286337941211,-1.0,-1.0,-1.0,-1.0,467.0,85.0,262.0,229586.0,0.5737100737100738,-1.0,-1.0,-1.0,-1.0,1408.0,123.0,25.0,228844.0,0.9048843187660668,-1.0,-1.0,-1.0,-1.0
027600.png,229482.0,195.0,75.0,648.0,0.9988248198057036,-1.0,-1.0,-1.0,-1.0,648.0,75.0,195.0,229482.0,0.7058823529411765,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027856.png,229836.0,36.0,32.0,496.0,0.9997042243719118,-1.0,-1.0,-1.0,-1.0,496.0,32.0,36.0,229836.0,0.8794326241134752,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027857.png,230036.0,154.0,1.0,209.0,0.9993266461329939,-1.0,-1.0,-1.0,-1.0,155.0,46.0,130.0,230069.0,0.46827794561933533,-1.0,-1.0,-1.0,-1.0,6.0,3.0,72.0,230319.0,0.07407407407407407,-1.0,-1.0,-1.0,-1.0
027858.png,229658.0,168.0,64.0,510.0,0.9989908216973336,-1.0,-1.0,-1.0,-1.0,282.0,73.0,146.0,229899.0,0.562874251497006,-1.0,-1.0,-1.0,-1.0,194.0,25.0,56.0,230125.0,0.7054545454545454,-1.0,-1.0,-1.0,-1.0
027859.png,230013.0,176.0,32.0,179.0,0.9990965203000595,-1.0,-1.0,-1.0,-1.0,159.0,52.0,107.0,230082.0,0.5,-1.0,-1.0,-1.0,-1.0,0.0,0.0,89.0,230311.0,0.0,-1.0,-1.0,-1.0,-1.0
027860.png,229439.0,79.0,22.0,860.0,0.999559989544306,-1.0,-1.0,-1.0,-1.0,524.0,31.0,98.0,229747.0,0.8024502297090352,-1.0,-1.0,-1.0,-1.0,300.0,27.0,17.0,230056.0,0.872093023255814,-1.0,-1.0,-1.0,-1.0
027861.png,230036.0,86.0,28.0,250.0,0.9995046708668259,-1.0,-1.0,-1.0,-1.0,169.0,109.0,69.0,230053.0,0.48703170028818443,-1.0,-1.0,-1.0,-1.0,0.0,0.0,98.0,230302.0,0.0,-1.0,-1.0,-1.0,-1.0
027862.png,229324.0,82.0,23.0,971.0,0.9995423420753261,-1.0,-1.0,-1.0,-1.0,589.0,35.0,97.0,229679.0,0.8169209431345353,-1.0,-1.0,-1.0,-1.0,351.0,19.0,16.0,230014.0,0.9093264248704663,-1.0,-1.0,-1.0,-1.0
027863.png,230057.0,43.0,19.0,281.0,0.9997305741811845,-1.0,-1.0,-1.0,-1.0,281.0,19.0,43.0,230057.0,0.8192419825072886,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027864.png,230080.0,111.0,7.0,202.0,0.9994873978053676,-1.0,-1.0,-1.0,-1.0,163.0,46.0,77.0,230114.0,0.5699300699300699,-1.0,-1.0,-1.0,-1.0,0.0,0.0,73.0,230327.0,0.0,-1.0,-1.0,-1.0,-1.0
027865.png,229576.0,161.0,6.0,657.0,0.9992731008126472,-1.0,-1.0,-1.0,-1.0,141.0,17.0,208.0,230034.0,0.38524590163934425,-1.0,-1.0,-1.0,-1.0,456.0,49.0,13.0,229882.0,0.8803088803088803,-1.0,-1.0,-1.0,-1.0
027866.png,229946.0,33.0,12.0,409.0,0.9998043401698328,-1.0,-1.0,-1.0,-1.0,270.0,5.0,68.0,230057.0,0.7871720116618076,-1.0,-1.0,-1.0,-1.0,100.0,46.0,4.0,230250.0,0.6666666666666666,-1.0,-1.0,-1.0,-1.0
027867.png,229869.0,47.0,12.0,472.0,0.999743397933266,-1.0,-1.0,-1.0,-1.0,472.0,12.0,47.0,229869.0,0.8888888888888888,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027868.png,229461.0,72.0,37.0,830.0,0.9995251992856209,-1.0,-1.0,-1.0,-1.0,830.0,37.0,72.0,229461.0,0.8839190628328009,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027869.png,230080.0,75.0,54.0,191.0,0.9994396396318128,-1.0,-1.0,-1.0,-1.0,191.0,54.0,75.0,230080.0,0.596875,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027870.png,229506.0,72.0,10.0,812.0,0.9996428384758785,-1.0,-1.0,-1.0,-1.0,812.0,10.0,72.0,229506.0,0.9082774049217002,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027916.png,230077.0,109.0,21.0,193.0,0.9994352908469334,-1.0,-1.0,-1.0,-1.0,193.0,21.0,109.0,230077.0,0.5975232198142415,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027917.png,229474.0,188.0,74.0,664.0,0.9988595605390536,-1.0,-1.0,-1.0,-1.0,664.0,74.0,188.0,229474.0,0.7170626349892009,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027918.png,229957.0,147.0,27.0,269.0,0.999243908904059,-1.0,-1.0,-1.0,-1.0,269.0,27.0,147.0,229957.0,0.6072234762979684,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027919.png,229558.0,233.0,33.0,576.0,0.9988425925925926,-1.0,-1.0,-1.0,-1.0,576.0,33.0,233.0,229558.0,0.684085510688836,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027920.png,229316.0,170.0,93.0,821.0,0.9988544248385087,-1.0,-1.0,-1.0,-1.0,821.0,93.0,170.0,229316.0,0.757380073800738,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027921.png,229942.0,207.0,20.0,231.0,0.9990137681442766,-1.0,-1.0,-1.0,-1.0,231.0,20.0,207.0,229942.0,0.5043668122270742,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027922.png,229158.0,158.0,118.0,966.0,0.9987970396715395,-1.0,-1.0,-1.0,-1.0,966.0,118.0,158.0,229158.0,0.7777777777777778,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027923.png,229083.0,253.0,62.0,1002.0,0.9986268406873643,-1.0,-1.0,-1.0,-1.0,1002.0,62.0,253.0,229083.0,0.7608200455580866,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027924.png,229773.0,114.0,26.0,487.0,0.9993910740149535,-1.0,-1.0,-1.0,-1.0,487.0,26.0,114.0,229773.0,0.7767145135566188,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027925.png,229827.0,171.0,53.0,349.0,0.9990263028632781,-1.0,-1.0,-1.0,-1.0,349.0,53.0,171.0,229827.0,0.6090750436300174,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027926.png,228936.0,173.0,78.0,1213.0,0.9989048244446674,-1.0,-1.0,-1.0,-1.0,1213.0,78.0,173.0,228936.0,0.828551912568306,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027927.png,230043.0,97.0,28.0,232.0,0.9994569184248028,-1.0,-1.0,-1.0,-1.0,232.0,28.0,97.0,230043.0,0.6498599439775911,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027928.png,229125.0,293.0,75.0,907.0,0.9983964652516635,-1.0,-1.0,-1.0,-1.0,907.0,75.0,293.0,229125.0,0.7113725490196079,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027929.png,230101.0,166.0,3.0,130.0,0.9992660789507969,-1.0,-1.0,-1.0,-1.0,130.0,3.0,166.0,230101.0,0.43478260869565216,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027930.png,228478.0,295.0,83.0,1544.0,0.9983483063585835,-1.0,-1.0,-1.0,-1.0,1544.0,83.0,295.0,228478.0,0.8033298647242456,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
027976.png,230225.0,165.0,1.0,9.0,0.9992794857438008,-1.0,-1.0,-1.0,-1.0,9.0,1.0,165.0,230225.0,0.05142857142857143,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
