Image,TP0,FP0,FN0,TN0,IOU0,TPw0,FPw0,FNw0,FWB0,TP1,FP1,FN1,TN1,IOU1,TPw1,FPw1,FNw1,FWB1,TP2,FP2,FN2,TN2,IOU2,TPw2,FPw2,FNw2,FWB2,TP3,FP3,FN3,TN3,IOU3,TPw3,FPw3,FNw3,FWB3
005814.png,229353.0,53.0,29.0,965.0,0.9996426003007388,-1.0,-1.0,-1.0,-1.0,662.0,24.0,36.0,229678.0,0.9168975069252078,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,282.0,26.0,38.0,230054.0,0.815028901734104,-1.0,-1.0,-1.0,-1.0
005815.png,227953.0,68.0,147.0,2232.0,0.9990577118614354,-1.0,-1.0,-1.0,-1.0,383.0,58.0,103.0,229856.0,0.7040441176470589,-1.0,-1.0,-1.0,-1.0,15.0,1.0,47.0,230337.0,0.23809523809523808,-1.0,-1.0,-1.0,-1.0,1711.0,211.0,41.0,228437.0,0.8716250636780438,-1.0,-1.0,-1.0,-1.0
005816.png,228576.0,70.0,23.0,1731.0,0.9995932986106556,-1.0,-1.0,-1.0,-1.0,200.0,14.0,65.0,230121.0,0.7168458781362007,-1.0,-1.0,-1.0,-1.0,49.0,0.0,18.0,230333.0,0.7313432835820896,-1.0,-1.0,-1.0,-1.0,1417.0,74.0,52.0,228857.0,0.9183408943616331,-1.0,-1.0,-1.0,-1.0
005817.png,228123.0,79.0,62.0,2136.0,0.9993822941856797,-1.0,-1.0,-1.0,-1.0,276.0,16.0,108.0,230000.0,0.69,-1.0,-1.0,-1.0,-1.0,23.0,3.0,18.0,230356.0,0.5227272727272727,-1.0,-1.0,-1.0,-1.0,1729.0,151.0,61.0,228459.0,0.8907779495105616,-1.0,-1.0,-1.0,-1.0
005818.png,228249.0,63.0,44.0,2044.0,0.9995314333759568,-1.0,-1.0,-1.0,-1.0,1165.0,21.0,37.0,229177.0,0.9525756336876533,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,230399.0,0.0,-1.0,-1.0,-1.0,-1.0,851.0,51.0,53.0,229445.0,0.8910994764397906,-1.0,-1.0,-1.0,-1.0
005819.png,222685.0,157.0,214.0,7344.0,0.9983367405494584,-1.0,-1.0,-1.0,-1.0,339.0,101.0,47.0,229913.0,0.6960985626283368,-1.0,-1.0,-1.0,-1.0,1205.0,19.0,66.0,229110.0,0.9341085271317829,-1.0,-1.0,-1.0,-1.0,5691.0,203.0,153.0,224353.0,0.9411278319828014,-1.0,-1.0,-1.0,-1.0
005820.png,226728.0,96.0,64.0,3512.0,0.9992948062480166,-1.0,-1.0,-1.0,-1.0,360.0,38.0,96.0,229906.0,0.728744939271255,-1.0,-1.0,-1.0,-1.0,254.0,30.0,13.0,230103.0,0.8552188552188552,-1.0,-1.0,-1.0,-1.0,2764.0,130.0,121.0,227385.0,0.9167495854063018,-1.0,-1.0,-1.0,-1.0
007666.png,218597.0,285.0,161.0,11357.0,0.9979638701076957,-1.0,-1.0,-1.0,-1.0,7756.0,121.0,236.0,222287.0,0.9559965487489215,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,3484.0,157.0,166.0,226593.0,0.9151562910428158,-1.0,-1.0,-1.0,-1.0
007667.png,222900.0,102.0,92.0,7306.0,0.9991304113960932,-1.0,-1.0,-1.0,-1.0,5834.0,78.0,163.0,224325.0,0.9603292181069959,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1324.0,162.0,87.0,228827.0,0.8417037507946599,-1.0,-1.0,-1.0,-1.0
007668.png,223252.0,264.0,157.0,6727.0,0.9981177880209056,-1.0,-1.0,-1.0,-1.0,2022.0,277.0,59.0,228042.0,0.8575063613231552,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,4461.0,124.0,449.0,225366.0,0.8861740166865316,-1.0,-1.0,-1.0,-1.0
