Image,TP0,FP0,FN0,TN0,IOU0,TPw0,FPw0,FNw0,FWB0,TP1,FP1,FN1,TN1,IOU1,TPw1,FPw1,FNw1,FWB1,TP2,FP2,FN2,TN2,IOU2,TPw2,FPw2,FNw2,FWB2,TP3,FP3,FN3,TN3,IOU3,TPw3,FPw3,FNw3,FWB3
040006.png,227585.0,120.0,81.0,2614.0,0.9991175928283564,-1.0,-1.0,-1.0,-1.0,756.0,54.0,91.0,229499.0,0.8390677025527192,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1849.0,36.0,38.0,228477.0,0.9615184607384295,-1.0,-1.0,-1.0,-1.0
040007.png,228885.0,88.0,38.0,1389.0,0.9994498080878211,-1.0,-1.0,-1.0,-1.0,158.0,7.0,40.0,230195.0,0.7707317073170732,-1.0,-1.0,-1.0,-1.0,5.0,16.0,27.0,230352.0,0.10416666666666667,-1.0,-1.0,-1.0,-1.0,1204.0,37.0,43.0,229116.0,0.9376947040498442,-1.0,-1.0,-1.0,-1.0
040008.png,229035.0,64.0,36.0,1265.0,0.9995635760577826,-1.0,-1.0,-1.0,-1.0,204.0,15.0,38.0,230143.0,0.7937743190661478,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1055.0,27.0,32.0,229286.0,0.9470377019748654,-1.0,-1.0,-1.0,-1.0
040009.png,229636.0,48.0,24.0,692.0,0.9996865585874241,-1.0,-1.0,-1.0,-1.0,235.0,32.0,30.0,230103.0,0.7912457912457912,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,230399.0,0.0,-1.0,-1.0,-1.0,-1.0,424.0,25.0,50.0,229901.0,0.8496993987975952,-1.0,-1.0,-1.0,-1.0
040010.png,228688.0,64.0,77.0,1571.0,0.9993838193585604,-1.0,-1.0,-1.0,-1.0,368.0,63.0,114.0,229855.0,0.6752293577981652,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1098.0,119.0,55.0,229128.0,0.8632075471698113,-1.0,-1.0,-1.0,-1.0
040011.png,228582.0,52.0,97.0,1669.0,0.9993485797727462,-1.0,-1.0,-1.0,-1.0,169.0,14.0,21.0,230196.0,0.8284313725490197,-1.0,-1.0,-1.0,-1.0,119.0,48.0,10.0,230223.0,0.672316384180791,-1.0,-1.0,-1.0,-1.0,1358.0,58.0,44.0,228940.0,0.9301369863013699,-1.0,-1.0,-1.0,-1.0
040012.png,227946.0,61.0,40.0,2353.0,0.9995571088415984,-1.0,-1.0,-1.0,-1.0,259.0,30.0,16.0,230095.0,0.8491803278688524,-1.0,-1.0,-1.0,-1.0,85.0,2.0,10.0,230303.0,0.8762886597938144,-1.0,-1.0,-1.0,-1.0,1984.0,33.0,60.0,228323.0,0.9552238805970149,-1.0,-1.0,-1.0,-1.0
040013.png,228572.0,47.0,32.0,1749.0,0.9996544952788311,-1.0,-1.0,-1.0,-1.0,342.0,14.0,18.0,230026.0,0.9144385026737968,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1403.0,22.0,33.0,228942.0,0.9622770919067215,-1.0,-1.0,-1.0,-1.0
040014.png,228907.0,92.0,35.0,1366.0,0.9994454971750919,-1.0,-1.0,-1.0,-1.0,352.0,24.0,76.0,229948.0,0.7787610619469026,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,939.0,86.0,91.0,229284.0,0.8413978494623656,-1.0,-1.0,-1.0,-1.0
040015.png,228677.0,94.0,16.0,1613.0,0.999519203451245,-1.0,-1.0,-1.0,-1.0,585.0,9.0,115.0,229691.0,0.8251057827926658,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,230399.0,0.0,-1.0,-1.0,-1.0,-1.0,981.0,54.0,25.0,229340.0,0.9254716981132075,-1.0,-1.0,-1.0,-1.0
040016.png,227764.0,63.0,60.0,2513.0,0.9994602588124816,-1.0,-1.0,-1.0,-1.0,470.0,19.0,14.0,229897.0,0.9343936381709742,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,2036.0,48.0,56.0,228260.0,0.9514018691588785,-1.0,-1.0,-1.0,-1.0
040017.png,227076.0,138.0,90.0,3096.0,0.9989969380213283,-1.0,-1.0,-1.0,-1.0,742.0,63.0,109.0,229486.0,0.811816192560175,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,2352.0,29.0,31.0,227988.0,0.9751243781094527,-1.0,-1.0,-1.0,-1.0
040018.png,229151.0,35.0,88.0,1126.0,0.9994635239931261,-1.0,-1.0,-1.0,-1.0,139.0,19.0,22.0,230220.0,0.7722222222222223,-1.0,-1.0,-1.0,-1.0,10.0,13.0,4.0,230373.0,0.37037037037037035,-1.0,-1.0,-1.0,-1.0,953.0,80.0,33.0,229334.0,0.8939962476547842,-1.0,-1.0,-1.0,-1.0
040019.png,228986.0,98.0,98.0,1218.0,0.9991447844944192,-1.0,-1.0,-1.0,-1.0,290.0,73.0,72.0,229965.0,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,925.0,28.0,29.0,229418.0,0.9419551934826884,-1.0,-1.0,-1.0,-1.0
040020.png,227955.0,44.0,35.0,2366.0,0.9996535604339704,-1.0,-1.0,-1.0,-1.0,294.0,6.0,38.0,230062.0,0.8698224852071006,-1.0,-1.0,-1.0,-1.0,128.0,5.0,3.0,230264.0,0.9411764705882353,-1.0,-1.0,-1.0,-1.0,1914.0,54.0,33.0,228399.0,0.9565217391304348,-1.0,-1.0,-1.0,-1.0
040066.png,228794.0,575.0,36.0,995.0,0.9973365881301628,-1.0,-1.0,-1.0,-1.0,123.0,36.0,509.0,229732.0,0.18413173652694612,-1.0,-1.0,-1.0,-1.0,29.0,9.0,50.0,230312.0,0.32954545454545453,-1.0,-1.0,-1.0,-1.0,804.0,30.0,55.0,229511.0,0.9043869516310461,-1.0,-1.0,-1.0,-1.0
040067.png,224815.0,99.0,57.0,5429.0,0.9993065772921843,-1.0,-1.0,-1.0,-1.0,1699.0,84.0,71.0,228546.0,0.9163969795037756,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,3629.0,74.0,129.0,226568.0,0.9470250521920668,-1.0,-1.0,-1.0,-1.0
040068.png,222601.0,153.0,117.0,7529.0,0.998788536866618,-1.0,-1.0,-1.0,-1.0,1165.0,79.0,140.0,229016.0,0.8417630057803468,-1.0,-1.0,-1.0,-1.0,944.0,83.0,25.0,229348.0,0.8973384030418251,-1.0,-1.0,-1.0,-1.0,5271.0,104.0,137.0,224888.0,0.956277213352685,-1.0,-1.0,-1.0,-1.0
040069.png,228484.0,20.0,131.0,1765.0,0.9993395586852407,-1.0,-1.0,-1.0,-1.0,598.0,72.0,20.0,229710.0,0.8666666666666667,-1.0,-1.0,-1.0,-1.0,33.0,57.0,11.0,230299.0,0.32673267326732675,-1.0,-1.0,-1.0,-1.0,1066.0,70.0,57.0,229207.0,0.8935456831517183,-1.0,-1.0,-1.0,-1.0
